"","Incident.ID","Incident.Date","State","City.Or.County","Address","Victims.Killed","Victims.Injured","Suspects.Killed","Suspects.Injured","Suspects.Arrested","Operations","Total.Killed","Total.Killed2"
"1523",2459156,"November 12, 2022","Tennessee","Memphis","S Goodlett St and Sheffield Ave",0,4,0,0,0,"N/A",0,0
"1524",2458086,"November 11, 2022","New Jersey","Jersey City","Virginia Ave and Martin Luther King Dr",0,4,0,0,0,"N/A",0,0
"1525",2455710,"November 7, 2022","Texas","Mcallen (McAllen)","4700 block of Jasmine Ave",0,4,0,0,1,"N/A",0,0
"1526",2453865,"November 6, 2022","Illinois","Chicago","311 W Chicago Ave",1,3,0,0,1,"N/A",1,1
"1527",2453892,"November 6, 2022","Illinois","Chicago","5100 block of S Kolin Ave",0,5,0,0,0,"N/A",0,0
"1528",2455484,"November 6, 2022","Florida","Gainesville","500 SW 2nd Ave",0,4,0,0,0,"N/A",0,0
"1529",2454565,"November 6, 2022","California","Tulare","Rd 84 and Ave 208",0,5,0,0,0,"N/A",0,0
"1530",2454281,"November 5, 2022","New York","Buffalo","30 E Amherst St",0,4,0,0,0,"N/A",0,0
"1531",2453744,"November 5, 2022","Pennsylvania","Philadelphia","853 E Allegheny Ave",0,9,0,0,1,"N/A",0,0
"1532",2452673,"November 4, 2022","Florida","Orlando","10145 Myers Dr",4,1,0,1,1,"N/A",4,4
"1533",2452798,"November 4, 2022","Maryland","La Plata","3018 Wildflower Dr",4,0,1,0,0,"N/A",5,5
"1534",2452501,"November 3, 2022","Illinois","Chicago","3700 block of W Chicago Ave",0,4,0,0,0,"N/A",0,0
"1535",2451028,"November 2, 2022","Texas","Houston","2930 W Sam Houston Pkwy S",0,4,0,0,0,"N/A",0,0
"1536",2451550,"November 2, 2022","Mississippi","Hattiesburg","W 5th St",2,3,0,0,2,"N/A",2,2
"1537",2450360,"November 1, 2022","Colorado","Denver","1400 block of Verbena St",1,5,0,0,1,"N/A",1,1
"1538",3064527,"November 1, 2022","Illinois","East Saint Louis (East St Louis)","St Louis Ave and N 10th St",1,4,0,0,0,"N/A",1,1
"1539",2450917,"November 1, 2022","Maryland","Baltimore","2000 block of W Pratt St",0,4,0,0,0,"N/A",0,0
"1540",2449986,"October 31, 2022","Kansas","Kansas City","S 50th St and Elmwood Ave",1,6,0,0,1,"N/A",1,1
"1541",2450557,"October 31, 2022","Illinois","East Saint Louis","935 St Louis Ave",2,3,0,0,0,"N/A",2,2
"1542",2449653,"October 31, 2022","Illinois","Chicago","S California Ave and W Polk St",1,13,0,0,0,"N/A",1,1
"1543",2448898,"October 30, 2022","Tennessee","Memphis","3920 Park Ave",1,3,0,0,2,"N/A",1,1
"1544",2448366,"October 30, 2022","Colorado","Aurora","900 block of N Geneva St",4,0,0,0,1,"N/A",4,4
"1545",2448287,"October 30, 2022","Pennsylvania","Philadelphia","601 Spring Garden St",0,6,0,0,0,"N/A",0,0
"1546",2448361,"October 30, 2022","California","Covina","17000 block of E Bellbrook St",2,2,0,0,3,"N/A",2,2
"1547",2448372,"October 30, 2022","South Carolina","Charleston","1900 Hazelwood Dr",0,4,0,0,1,"N/A",0,0
"1548",2448015,"October 29, 2022","Florida","Orlando","8204 Crystal Clear Ln",0,6,0,0,1,"N/A",0,0
"1549",2448330,"October 29, 2022","Florida","Tallahassee","2101 W Pensacola St",1,8,0,1,4,"N/A",1,1
"1550",2447980,"October 28, 2022","Ohio","Toledo","Junction Ave and Belmont Ave",2,2,0,0,0,"N/A",2,2
"1551",2447379,"October 28, 2022","Pennsylvania","Pittsburgh","3737 Brighton Rd",0,5,0,0,2,"N/A",0,0
"1552",2447217,"October 27, 2022","Oklahoma","Broken Arrow","425 S Hickory Ave",7,0,1,0,0,"N/A",8,8
"1553",2445686,"October 25, 2022","Ohio","Hamilton","700 block of S 2nd St",2,2,0,0,0,"N/A",2,2
"1554",2445939,"October 25, 2022","North Carolina","Greensboro","900 block of Circle Dr",2,4,0,0,0,"N/A",2,2
"1555",2443849,"October 24, 2022","Illinois","Chicago","3200 block of W 30th St",1,3,0,0,0,"N/A",1,1
"1556",2443879,"October 24, 2022","Missouri","Saint Louis","3125 S Kingshighway Blvd",2,4,1,0,0,"N/A",3,3
"1557",2443627,"October 23, 2022","Texas","Brownsville","1200 block of W Saint Francis St",0,5,0,0,0,"N/A",0,0
"1558",2443194,"October 23, 2022","Illinois","Chicago","4300 block of S Kedzie Ave",3,2,0,0,0,"N/A",3,3
"1559",2443276,"October 23, 2022","Wisconsin","Milwaukee","N 34th St and W Wright St",0,4,0,0,0,"N/A",0,0
"1560",2442695,"October 22, 2022","Wisconsin","Milwaukee","W Fond Du Lac and W Hoyt Pl",0,6,0,0,0,"N/A",0,0
"1561",2443257,"October 22, 2022","North Carolina","Oxford","100 block of Granville St",0,6,0,0,0,"N/A",0,0
"1562",2443287,"October 22, 2022","Georgia","Cordele","1309 16th Ave E",0,4,0,0,1,"N/A",0,0
"1563",2443231,"October 22, 2022","Arizona","Phoenix","6330 W Miami St",1,7,0,0,0,"N/A",1,1
"1564",2450590,"October 21, 2022","Mississippi","Cleveland","511 Lee St",1,3,0,0,0,"N/A",1,1
"1565",2442632,"October 21, 2022","Louisiana","New Orleans","2200 block of N Galvez St",1,3,0,0,0,"N/A",1,1
"1566",2444683,"October 21, 2022","Wisconsin","Hartland","700 Mansfield Court",4,0,2,0,0,"N/A",6,6
"1567",2442008,"October 21, 2022","Louisiana","Baton Rouge","636 Harding Blvd",0,11,0,0,3,"N/A",0,0
"1568",2441540,"October 20, 2022","Ohio","Cleveland","4497 State Rd",0,5,0,0,0,"N/A",0,0
"1569",2438904,"October 16, 2022","Texas","El Paso","8500 block of Dyer St",1,3,0,0,1,"N/A",1,1
"1570",2438505,"October 16, 2022","Georgia","Atlanta","223 James P Brawley Dr SW",0,4,0,0,0,"N/A",0,0
"1571",2439294,"October 16, 2022","California","Lancaster","44236 20th St E",0,4,0,0,2,"N/A",0,0
"1572",2438461,"October 16, 2022","Virginia","Harrisonburg","1500 block of Devon Ln",0,8,0,0,1,"N/A",0,0
"1573",2438121,"October 15, 2022","Colorado","Denver","900 Dakin St",1,7,0,0,0,"N/A",1,1
"1574",2438154,"October 15, 2022","Massachusetts","Worcester","88 Webster St",0,6,0,0,3,"N/A",0,0
"1575",2438723,"October 15, 2022","Mississippi","Itta Bena","N/A",2,7,0,0,0,"N/A",2,2
"1576",2438494,"October 15, 2022","New York","Freeport","Babylon Tpke and Independence Ave",0,4,0,0,0,"N/A",0,0
"1577",2438482,"October 15, 2022","Pennsylvania","Pittsburgh","300 block of Cedar Ave",3,1,0,0,0,"N/A",3,3
"1578",2437284,"October 14, 2022","Pennsylvania","Philadelphia","Willard St and Shelbourne St",0,4,0,0,0,"N/A",0,0
"1579",2436826,"October 13, 2022","North Carolina","Raleigh","5300 block of Sahalee Way",5,2,0,1,1,"N/A",5,5
"1580",2437177,"October 13, 2022","North Carolina","New Bern","2100 block of New Bern Ave",0,4,0,0,0,"N/A",0,0
"1581",2437630,"October 13, 2022","Alabama","Lanett","1912 50th Ave SW",0,6,0,0,0,"N/A",0,0
"1582",2434847,"October 10, 2022","California","Delano","County Line Rd and Rd 136",2,2,0,0,2,"N/A",2,2
"1583",2434128,"October 9, 2022","Florida","Miami","525 NE 150th St",1,3,0,0,0,"N/A",1,1
"1584",2434326,"October 9, 2022","Arkansas","Jacksonville","300 Marshall Rd",1,3,0,0,0,"N/A",1,1
"1585",2434247,"October 9, 2022","South Carolina","Inman","280 Bobo Dr",5,0,0,0,1,"N/A",5,5
"1586",2433539,"October 9, 2022","Florida","Tampa","908 N Franklin St",1,6,0,0,2,"N/A",1,1
"1587",2434062,"October 9, 2022","Texas","Beaumont","2550 I-10 Frontage Rd",0,5,0,0,0,"N/A",0,0
"1588",2439284,"October 9, 2022","Oklahoma","Henryetta","US-75 and Catalpa Rd",4,0,0,0,1,"N/A",4,4
"1589",2440211,"October 8, 2022","Alabama","Hurtsboro","Ross Rd",2,2,0,0,0,"N/A",2,2
"1590",2433352,"October 8, 2022","California","Berkeley","2400 Durant Ave",1,3,0,0,2,"N/A",1,1
"1591",2434151,"October 8, 2022","Missouri","Saint Joseph","302 Illinois Ave",0,4,0,0,0,"N/A",0,0
"1592",2432772,"October 7, 2022","Oregon","Portland","SE 92nd Ave and Powell Blvd",0,4,0,0,0,"N/A",0,0
"1593",2432893,"October 7, 2022","Texas","Fort Worth","1200 block of Jessamine St",4,0,0,0,0,"N/A",4,4
"1594",2431842,"October 6, 2022","Kentucky","Louisville","5000 block of East Indian Trail",0,4,0,0,0,"N/A",0,0
"1595",2431594,"October 6, 2022","District of Columbia","Washington","1200 North Capitol St NW",1,3,0,0,0,"N/A",1,1
"1596",2431069,"October 5, 2022","Texas","Baytown","2000 block of Tri City Beach Rd",4,2,1,0,0,"N/A",5,5
"1597",2428950,"October 2, 2022","Tennessee","Nashville","600 block of S 7th St",0,4,0,0,0,"N/A",0,0
"1598",2428715,"October 2, 2022","Washington","Seattle","4300 block of University Way NE",0,4,0,0,0,"N/A",0,0
"1599",2427999,"October 1, 2022","Pennsylvania","Philadelphia","5000 block of Frankford Ave",0,4,0,0,0,"N/A",0,0
"1600",2428678,"October 1, 2022","California","Oakland","988 Apgar St",2,2,0,0,2,"N/A",2,2
"1601",2427775,"September 30, 2022","Oklahoma","Tulsa","4929 N Peoria Ave",1,3,0,0,1,"N/A",1,1
"1602",2428456,"September 30, 2022","Mississippi","Marks","1st St and W Main St",0,5,0,0,0,"N/A",0,0
"1603",2426627,"September 29, 2022","Texas","Mc Gregor","901 S Monroe St",5,0,0,1,1,"N/A",5,5
"1604",2426042,"September 28, 2022","California","Oakland","8251 Fontaine St",1,5,0,0,0,"N/A",1,1
"1605",2425825,"September 28, 2022","Ohio","Columbus","1680 Karl Ct",0,5,0,0,1,"N/A",0,0
"1606",2425799,"September 28, 2022","Maryland","Baltimore","5500 block of Bowleys Ln",0,4,0,0,0,"N/A",0,0
"1607",2426382,"September 28, 2022","Alabama","Uniontown","100-104 Birch Rd",0,4,0,1,0,"N/A",0,0
"1608",2425393,"September 27, 2022","New York","Corona (Queens)","88-01 Atlantic Ave",0,4,0,0,0,"N/A",0,0
"1609",2426137,"September 27, 2022","New York","New York (Manhattan)","W 116th St and 7th Ave",0,4,0,0,0,"N/A",0,0
"1610",2426061,"September 27, 2022","North Carolina","Goldsboro","1200 block of Olivia Ln",0,4,0,0,0,"N/A",0,0
"1611",2425839,"September 27, 2022","Florida","Jacksonville","A Philip Randolph Blvd and Union St",0,4,0,0,0,"N/A",0,0
"1612",2425199,"September 27, 2022","Pennsylvania","Philadelphia","6498 Ridge Ave",1,4,0,0,6,"N/A",1,1
"1613",2423747,"September 25, 2022","Pennsylvania","Harrisburg","2300 block of Woodlawn St",0,4,0,0,5,"N/A",0,0
"1614",2423338,"September 25, 2022","Indiana","Hammond","6217 Kennedy Ave",1,3,0,0,0,"N/A",1,1
"1615",2423538,"September 24, 2022","Ohio","Columbus","E 5th Ave and Osborn Ave",1,3,0,0,0,"N/A",1,1
"1616",2423331,"September 24, 2022","Georgia","Louisville","Forrest Dr",1,3,0,0,0,"N/A",1,1
"1617",2424602,"September 23, 2022","California","Castroville","N/A",0,4,0,0,0,"N/A",0,0
"1618",2421430,"September 22, 2022","Illinois","Chicago","E 35th St and S Prairie Ave",0,4,0,0,0,"N/A",0,0
"1619",2420406,"September 20, 2022","New York","Mount Vernon","333 S 8th Ave",0,4,0,0,0,"N/A",0,0
"1620",2420637,"September 20, 2022","Michigan","Niles","620 N 6th St",2,3,0,0,0,"N/A",2,2
"1621",2419473,"September 19, 2022","Georgia","Swainsboro","N Coleman St",1,3,0,0,0,"N/A",1,1
"1622",2417634,"September 18, 2022","New York","Corona (Queens)","41st Ave and Warren St",1,3,0,0,1,"N/A",1,1
"1623",2417641,"September 18, 2022","Wisconsin","Kenosha","2232 Roosevelt Rd",2,2,0,0,1,"N/A",2,2
"1624",2417863,"September 18, 2022","Nevada","Las Vegas","4800 block of Holt Ave",0,5,0,0,1,"N/A",0,0
"1625",2417696,"September 18, 2022","Michigan","Allendale","10295 48th Ave",0,4,0,0,1,"N/A",0,0
"1626",2417293,"September 17, 2022","Missouri","Blue Springs","US 40 and Adams Dairy Pkwy",0,5,0,0,0,"N/A",0,0
"1627",2416762,"September 17, 2022","Minnesota","Minneapolis","Hennepin Ave and N 8th St",0,5,0,0,0,"N/A",0,0
"1628",2416625,"September 16, 2022","Wisconsin","Milwaukee","4100 block of N 13th St",0,4,0,1,1,"N/A",0,0
"1629",2414276,"September 14, 2022","Wisconsin","Milwaukee","1300 block of E Hamilton St",0,4,0,0,0,"N/A",0,0
"1630",2415614,"September 14, 2022","Florida","Miami (North Miami)","NW 10th Ave and NW 131st St",0,5,0,0,0,"N/A",0,0
"1631",2414858,"September 14, 2022","California","Los Angeles","312 E 5th St",0,4,0,0,0,"N/A",0,0
"1632",2414080,"September 13, 2022","Illinois","Chicago","5531 S King Dr",2,7,0,0,0,"N/A",2,2
"1633",2415479,"September 13, 2022","California","Oakland","92nd Ave and Peach St",0,4,0,0,0,"N/A",0,0
"1634",2413596,"September 12, 2022","Oklahoma","Oklahoma City","1400 block of S Indiana Ave",0,4,0,0,0,"N/A",0,0
"1635",2412198,"September 11, 2022","Michigan","Detroit","13000 block of E Warren Ave",0,4,0,0,0,"N/A",0,0
"1636",2412164,"September 11, 2022","New Mexico","Santa Fe","Paseo Feliz",0,5,0,0,2,"N/A",0,0
"1637",2412487,"September 11, 2022","North Carolina","Durham","4400 block of NC-55",1,3,0,0,0,"N/A",1,1
"1638",2412289,"September 11, 2022","Michigan","Grand Rapids","N/A",0,4,0,0,0,"N/A",0,0
"1639",2411801,"September 10, 2022","Indiana","Plainfield","2688 E Main St",2,2,0,0,1,"N/A",2,2
"1640",2411871,"September 10, 2022","Kentucky","Lexington","Georgetown Rd and Parallel Rd",0,4,0,0,0,"N/A",0,0
"1641",2411007,"September 9, 2022","New York","Bronx","810 Astor Ave",0,4,0,0,1,"N/A",0,0
"1642",2411901,"September 9, 2022","Minnesota","Minneapolis","328 W Broadway Ave",1,3,0,0,0,"N/A",1,1
"1643",2410446,"September 9, 2022","Maryland","Elk Mills","47 Hebron Ct",4,0,1,0,0,"N/A",5,5
"1644",2410704,"September 8, 2022","Minnesota","Minneapolis","626 W Broadway Ave",0,4,0,0,0,"N/A",0,0
"1645",2410269,"September 8, 2022","California","Los Angeles","4th St and Broadway",0,4,0,0,0,"N/A",0,0
"1646",2408990,"September 7, 2022","Tennessee","Memphis","3100 block of Lyndale Ave",3,3,0,0,1,"N/A",3,3
"1647",2406998,"September 5, 2022","Georgia","Hartwell","1541 Anderson Hwy",2,2,0,0,0,"N/A",2,2
"1648",2407734,"September 5, 2022","Missouri","Kansas City","7320 Manchester Ave",2,2,0,0,0,"N/A",2,2
"1649",2407739,"September 5, 2022","Missouri","Saint Louis","4400 block of Red Bud Ave",1,3,0,0,0,"N/A",1,1
"1650",2406862,"September 5, 2022","Ohio","Cleveland","13902 Euclid Ave",1,10,0,0,1,"N/A",1,1
"1651",2406852,"September 5, 2022","Pennsylvania","Philadelphia","W Russell St and N 8th St",2,4,0,0,0,"N/A",2,2
"1652",2406597,"September 4, 2022","Minnesota","Saint Paul","951 Case Ave E",3,2,0,0,1,"N/A",3,3
"1653",2406108,"September 4, 2022","Virginia","Norfolk","5005 Killam Ave",2,5,0,0,0,"N/A",2,2
"1654",2406123,"September 4, 2022","South Carolina","Charleston","King St and Morris St",0,7,0,0,4,"N/A",0,0
"1655",2406656,"September 4, 2022","Florida","Fort Lauderdale (Lauderdale Lakes)","3050 NW 41st St",0,4,0,0,0,"N/A",0,0
"1656",2406651,"September 4, 2022","Illinois","Chicago","8600 block of S Kingston Ave",2,2,0,0,0,"N/A",2,2
"1657",2405866,"September 3, 2022","Illinois","Yorkville","8400 block of Immanuel Rd",0,4,0,0,0,"N/A",0,0
"1658",2406042,"September 3, 2022","Alabama","Birmingham","100 block of 3rd Ave W",2,2,0,0,0,"N/A",2,2
"1659",2405689,"September 3, 2022","California","Chico","1500 block of W 5th St",0,5,0,0,1,"N/A",0,0
"1660",2405859,"September 3, 2022","Maryland","Capitol Heights","1428 Ritchie Rd",1,3,0,0,0,"N/A",1,1
"1661",2405239,"September 2, 2022","California","Fresno","Effie St and Grant Ave",2,2,0,1,0,"N/A",2,2
"1662",2405020,"September 2, 2022","Minnesota","Minneapolis","700 W Broadway Ave",0,4,0,0,0,"N/A",0,0
"1663",2404930,"September 2, 2022","New York","Brooklyn","223 Russell St",0,4,0,0,0,"N/A",0,0
"1664",2400998,"August 29, 2022","Missouri","Saint Louis (Jennings)","8800 block of Cozens Ave",0,4,0,0,0,"N/A",0,0
"1665",2399774,"August 28, 2022","Wisconsin","Clinton","9221 E Little Ln",0,4,0,0,0,"N/A",0,0
"1666",2400434,"August 28, 2022","Oregon","Bend","2650 NE Hwy 20",2,2,1,0,0,"N/A",3,3
"1667",2399820,"August 28, 2022","New York","Albany","Hamilton St and Ontario St",0,6,0,0,0,"N/A",0,0
"1668",2399839,"August 28, 2022","California","Los Angeles","2471 Whittier Blvd",0,6,0,0,1,"N/A",0,0
"1669",2400026,"August 28, 2022","Michigan","Detroit","Wyoming Ave and W 7-Mile Rd",3,1,0,0,1,"N/A",3,3
"1670",2400492,"August 28, 2022","Arizona","Phoenix","21636 N 26th Ave",2,5,1,0,0,"N/A",3,3
"1671",2399755,"August 28, 2022","Texas","Houston","8021 Dunlap St",3,2,1,0,0,"N/A",4,4
"1672",2399670,"August 28, 2022","Colorado","Denver","2731 W 42nd Ave",1,3,0,0,0,"N/A",1,1
"1673",2399576,"August 27, 2022","New York","Brooklyn","W 29th St and Boardwalk W",1,4,0,0,0,"N/A",1,1
"1674",2399000,"August 27, 2022","Washington","Spokane","302 W Queen Ave",1,3,0,0,3,"N/A",1,1
"1675",2398877,"August 27, 2022","Kentucky","Lexington","207 Legends Ln",0,7,0,0,0,"N/A",0,0
"1676",2398004,"August 25, 2022","Kentucky","Henderson","804 Clay St",2,2,0,0,1,"N/A",2,2
"1677",2397504,"August 25, 2022","Washington","Spokane","701 N Chestnut St",0,4,0,0,0,"N/A",0,0
"1678",2398118,"August 25, 2022","Alabama","Birmingham","8th St W and Finley Blvd",1,3,0,0,0,"N/A",1,1
"1679",2396803,"August 24, 2022","Illinois","Chicago","3591 N Milwaukee Ave",0,4,0,0,0,"N/A",0,0
"1680",2396536,"August 24, 2022","District of Columbia","Washington","27 O Street NW",2,3,0,0,0,"N/A",2,2
"1681",2397033,"August 24, 2022","Wisconsin","Milwaukee","2622 N 22nd St",2,2,1,0,0,"N/A",3,3
"1682",2396567,"August 24, 2022","Maryland","Baltimore","Park Heights Ave and Shirley Ave",1,6,0,0,0,"N/A",1,1
"1683",2396124,"August 23, 2022","Pennsylvania","Philadelphia","N 60th St and Race St",2,2,0,0,0,"N/A",2,2
"1684",2393474,"August 20, 2022","Delaware","Wilmington","Tatnall St and W 27th St",0,4,0,0,0,"N/A",0,0
"1685",2393051,"August 20, 2022","North Carolina","Asheville","11 Grove St",0,4,0,0,0,"N/A",0,0
"1686",2392698,"August 20, 2022","Illinois","Chicago","6200 block of S Michigan Ave",0,5,0,0,0,"N/A",0,0
"1687",2392494,"August 19, 2022","Illinois","Chicago","3300 block of W Flournoy St",1,4,0,0,0,"N/A",1,1
"1688",2391779,"August 19, 2022","Illinois","Chicago","5200 block of S Green St",0,4,0,0,0,"N/A",0,0
"1689",2391353,"August 18, 2022","Virginia","Norfolk","7433 Fenner St",3,2,0,0,0,"N/A",3,3
"1690",2390519,"August 17, 2022","Illinois","Chicago","7321 S Union Ave",0,4,0,0,0,"N/A",0,0
"1691",2391042,"August 17, 2022","Pennsylvania","Philadelphia","2800 block of Bonsal St",0,4,0,0,3,"N/A",0,0
"1692",2389775,"August 16, 2022","Pennsylvania","Philadelphia","5700 Haverford Ave",0,5,0,0,3,"N/A",0,0
"1693",2388884,"August 16, 2022","Tennessee","Memphis","Austin Peay Hwy and New Covington Pike",0,6,0,0,0,"N/A",0,0
"1694",2386954,"August 14, 2022","Arizona","Phoenix","4601 E Granada Rd",1,4,0,0,0,"N/A",1,1
"1695",2386871,"August 14, 2022","Illinois","Chicago","1800 block of W 78th St",1,4,0,0,0,"N/A",1,1
"1696",2386878,"August 14, 2022","Maryland","Baltimore","5100 block of Harford Rd",1,3,0,0,0,"N/A",1,1
"1697",2388144,"August 13, 2022","Ohio","Cleveland","7500 block of Bessemer Ave",1,4,0,0,0,"N/A",1,1
"1698",2386032,"August 13, 2022","North Carolina","Raleigh","2414 Paula St",0,6,0,0,0,"N/A",0,0
"1699",2387010,"August 13, 2022","Georgia","Atlanta (College Park)","5420 Riverdale Rd",1,4,0,0,2,"N/A",1,1
"1700",2386151,"August 13, 2022","Washington","Renton","1501 Orcas Ave",0,4,0,0,0,"N/A",0,0
"1701",2385789,"August 12, 2022","Pennsylvania","Philadelphia","5300 block of Charles St",1,3,0,0,0,"N/A",1,1
"1702",2385846,"August 12, 2022","Missouri","Saint Louis","5166 Dr Martin Luther King Dr",1,3,0,0,0,"N/A",1,1
"1703",2383958,"August 10, 2022","Mississippi","Winona","613 Powell St",1,3,0,0,0,"N/A",1,1
"1704",2382827,"August 8, 2022","Virginia","Richmond","3100 Carolina Ave",0,4,0,0,0,"N/A",0,0
"1705",2380747,"August 7, 2022","Ohio","Cincinnati","1323 Main St",0,8,0,1,2,"N/A",0,0
"1706",2381371,"August 7, 2022","Pennsylvania","Pittsburgh","1700 block of Brighton Pl",1,3,0,0,5,"N/A",1,1
"1707",2381321,"August 7, 2022","Georgia","Atlanta","477 Windsor St SW",2,4,0,0,0,"N/A",2,2
"1708",2381000,"August 7, 2022","Alabama","Birmingham","800 block of 2nd Ave N",1,4,0,0,1,"N/A",1,1
"1709",2380361,"August 6, 2022","Michigan","Detroit","Saratoga St and Gratiot Ave",3,2,0,0,1,"N/A",3,3
"1710",2380869,"August 6, 2022","Michigan","Detroit","19000 block of Andover St",1,6,0,0,0,"N/A",1,1
"1711",2380783,"August 6, 2022","Pennsylvania","Duquesne","Ridge St",0,4,0,0,0,"N/A",0,0
"1712",2379316,"August 5, 2022","Virginia","Norfolk","216 E Plume St",0,4,0,0,1,"N/A",0,0
"1713",2379499,"August 5, 2022","Ohio","Dayton","7120 Hardwicke Pl",4,0,0,0,1,"N/A",4,4
"1714",2380017,"August 5, 2022","Wisconsin","Milwaukee","N 91st St and W Allyn St",0,4,0,0,0,"N/A",0,0
"1715",2378851,"August 4, 2022","Tennessee","Nashville","371 Hickory Trace Dr",1,3,0,0,1,"N/A",1,1
"1716",2379020,"August 4, 2022","Nebraska","Laurel","503 Elm St",4,0,0,0,1,"N/A",4,4
"1717",2377855,"August 3, 2022","California","Panorama City","Parthenia St and Tobias Ave",1,4,0,0,1,"N/A",1,1
"1718",2377529,"August 3, 2022","Florida","Miami","10000 SW 173rd Terrace",0,5,0,0,0,"N/A",0,0
"1719",2376380,"August 2, 2022","New York","Albany","Central Ave and Lexington Ave",0,5,0,0,0,"N/A",0,0
"1720",2377338,"August 2, 2022","Florida","Orlando","9873 Lake District Ln",4,0,1,0,0,"N/A",5,5
"1721",2375725,"August 1, 2022","California","Paramount","13801 Paramount Blvd",1,3,0,0,0,"N/A",1,1
"1722",2375886,"August 1, 2022","District of Columbia","Washington","1500 block of F St NE",1,5,0,0,0,"N/A",1,1
"1723",2376028,"August 1, 2022","Ohio","Columbus","176 Rumsey Rd",2,2,0,1,0,"N/A",2,2
"1724",2374337,"July 31, 2022","Michigan","Detroit","11637 Coyle St",2,6,0,0,1,"N/A",2,2
"1725",2374750,"July 31, 2022","Indiana","South Bend","St Joseph St and Milton St",0,4,0,0,0,"N/A",0,0
"1726",2374430,"July 31, 2022","Florida","Orlando","Wall St and S Orange Ave",0,7,0,0,0,"N/A",0,0
"1727",2374401,"July 31, 2022","Indiana","Indianapolis","Broad Ripple Ave and Guilford Ave",0,4,0,0,1,"N/A",0,0
"1728",2374990,"July 31, 2022","Illinois","Decatur","2874 N Dinneen St",1,3,0,0,0,"N/A",1,1
"1729",2375097,"July 31, 2022","Connecticut","Hartford","1994 Main St",0,4,0,0,0,"N/A",0,0
"1730",2373924,"July 30, 2022","Louisiana","Monroe","2000 Peach St",1,3,0,0,0,"N/A",1,1
"1731",2373692,"July 30, 2022","Illinois","Wheeling","800 block of Fletcher Dr",0,5,0,0,0,"N/A",0,0
"1732",2373859,"July 30, 2022","Georgia","Girard","232 Claxton Rd",1,4,0,0,2,"N/A",1,1
"1733",2373050,"July 29, 2022","Maryland","Baltimore","3100 block of W North Ave",2,2,0,0,0,"N/A",2,2
"1734",2373646,"July 29, 2022","New Mexico","Albuquerque","4303 Estancia Dr NW",1,4,0,0,0,"N/A",1,1
"1735",2373607,"July 29, 2022","Ohio","Cleveland","E 154th St and Harvard Ave",1,3,0,0,0,"N/A",1,1
"1736",2373111,"July 29, 2022","Florida","Miami","10875 SW 216th St",0,4,0,0,0,"N/A",0,0
"1737",2370760,"July 27, 2022","Georgia","Macon","624 Forest Hill Rd",2,2,0,0,2,"N/A",2,2
"1738",2371416,"July 27, 2022","Louisiana","Hahnville","300 block of Sycamore St",1,3,0,0,0,"N/A",1,1
"1739",2369720,"July 25, 2022","Louisiana","New Orleans","2000 block of Saint Andrew St",0,4,0,0,0,"N/A",0,0
"1740",2368575,"July 24, 2022","California","San Pedro","560 N Western Ave",2,6,0,0,4,"N/A",2,2
"1741",2368029,"July 24, 2022","Georgia","Atlanta","1695 Northside Dr NW",0,8,0,0,0,"N/A",0,0
"1742",2368308,"July 24, 2022","Texas","Fort Worth","2350 S Riverside Dr",1,3,0,0,0,"N/A",1,1
"1743",2368110,"July 24, 2022","South Carolina","Bennettsville","614 US-15",1,3,0,0,6,"N/A",1,1
"1744",2367984,"July 23, 2022","Virginia","Richmond","2220 Broad Rock Blvd",0,5,0,0,0,"N/A",0,0
"1745",2367664,"July 23, 2022","Texas","El Paso","14100 block of Honey Point Dr",0,4,0,0,3,"N/A",0,0
"1746",2367289,"July 23, 2022","North Carolina","Pinebluff","212 Primrose Path",1,4,0,0,1,"N/A",1,1
"1747",2367193,"July 23, 2022","Washington","Renton","100 block of Logan Ave S",1,6,0,0,0,"N/A",1,1
"1748",2368018,"July 23, 2022","Illinois","Chicago","5400 block of S Paulina St",0,4,0,0,0,"N/A",0,0
"1749",2367176,"July 23, 2022","Illinois","Chicago","2700 block of W Jackson Blvd",0,4,0,0,0,"N/A",0,0
"1750",2367157,"July 23, 2022","Illinois","Rockford","1401 N 2nd St",2,2,0,0,4,"N/A",2,2
"1751",2367972,"July 23, 2022","Michigan","Kalamazoo","1300 block of N Church St",0,9,0,0,0,"N/A",0,0
"1752",2366273,"July 21, 2022","California","Los Angeles","210 W 7th St",0,5,0,0,0,"N/A",0,0
"1753",2363589,"July 19, 2022","Nebraska","Lincoln","2835 T St",0,4,0,0,0,"N/A",0,0
"1754",2362912,"July 18, 2022","Georgia","Atlanta","440 Thomasvillle Blvd",1,4,0,0,0,"N/A",1,1
"1755",2362595,"July 17, 2022","Washington","Mount Vernon","2301 Freeway Dr",0,5,0,0,3,"N/A",0,0
"1756",2362141,"July 17, 2022","New York","Brooklyn","265 Livonia Ave",0,4,0,0,1,"N/A",0,0
"1757",2361849,"July 17, 2022","Michigan","Detroit","N/A",0,4,0,0,0,"N/A",0,0
"1758",2362011,"July 17, 2022","Indiana","Greenwood","1251 US Hwy 31 N",3,2,1,0,0,"N/A",4,4
"1759",2362562,"July 17, 2022","Washington","Vancouver","E 11th St and E McLoughlin Blvd",2,2,0,0,0,"N/A",2,2
